User_link	1	2	3	4	5	6	7	8
https://www.douban.com/people/3113941/	0	1	0	2	0	1	0	4
https://www.douban.com/people/31678134/	1	2	0	4	1	0	0	0
https://www.douban.com/people/3172161/	0	1	1	0	0	6	0	0
https://www.douban.com/people/3410242/	0	0	0	2	0	1	1	3
https://www.douban.com/people/3486579/	0	0	1	2	1	2	0	2
https://www.douban.com/people/38698277/	0	0	0	1	0	4	0	2
https://www.douban.com/people/4325479/	3	1	3	1	0	0	0	0
https://www.douban.com/people/43414600/	1	0	0	0	0	0	0	6
https://www.douban.com/people/44663754/	3	2	0	0	1	0	1	0
https://www.douban.com/people/46191599/	0	0	0	3	0	4	0	2
https://www.douban.com/people/46253376/	0	2	1	0	1	3	0	0
https://www.douban.com/people/48406693/	0	0	1	0	0	7	0	1
https://www.douban.com/people/50360529/	1	1	2	0	0	0	3	0
https://www.douban.com/people/51338624/	0	0	3	0	0	5	0	0
https://www.douban.com/people/51641899/	1	1	1	2	2	0	0	0
https://www.douban.com/people/52171694/	0	0	0	4	0	1	1	1
https://www.douban.com/people/52423798/	2	1	3	0	1	1	0	0
https://www.douban.com/people/54652758/	2	2	1	0	3	0	0	0
https://www.douban.com/people/56375881/	1	3	0	0	1	0	2	0
https://www.douban.com/people/56546111/	3	2	1	1	0	0	1	0
https://www.douban.com/people/58622243/	0	1	1	1	0	0	4	0
https://www.douban.com/people/59897199/	0	5	2	0	0	0	0	0
https://www.douban.com/people/62140759/	1	0	6	2	0	0	0	0
https://www.douban.com/people/63637086/	1	5	0	1	0	0	0	0
https://www.douban.com/people/64635386/	4	3	0	0	0	0	0	1
https://www.douban.com/people/65224784/	0	1	0	1	1	4	0	0
https://www.douban.com/people/65680897/	0	0	1	0	0	4	2	1
https://www.douban.com/people/69691501/	1	3	1	1	0	0	1	0
https://www.douban.com/people/74069309/	4	3	0	2	0	0	0	0
https://www.douban.com/people/79094732/	0	1	2	0	1	0	3	0
https://www.douban.com/people/80697447/	4	0	3	1	0	2	0	0
https://www.douban.com/people/84035294/	0	0	2	1	0	3	1	0
https://www.douban.com/people/84792446/	0	0	0	7	0	0	0	0
https://www.douban.com/people/84947475/	0	1	1	1	1	2	0	1
https://www.douban.com/people/86720987/	2	1	4	0	0	1	0	0
https://www.douban.com/people/AndyJiao/	0	0	1	2	0	5	0	0
https://www.douban.com/people/Bambus/	2	5	1	0	0	0	0	0
https://www.douban.com/people/Cash_082113/	0	0	3	2	0	2	0	2
https://www.douban.com/people/CloudyLi/	0	0	1	0	0	3	3	2
https://www.douban.com/people/F_aith/	0	0	1	2	0	5	0	0
https://www.douban.com/people/HGM4651934/	0	6	0	0	0	0	1	0
https://www.douban.com/people/NeeDream/	0	0	3	3	0	1	1	0
https://www.douban.com/people/Sising/	3	0	0	2	1	0	1	0
https://www.douban.com/people/TigerWoods/	3	0	2	3	0	0	0	0
https://www.douban.com/people/Wangtanzhi/	1	2	2	3	0	0	0	0
https://www.douban.com/people/acloud/	0	0	2	1	0	4	1	0
https://www.douban.com/people/boks/	1	1	4	4	0	0	0	0
https://www.douban.com/people/boular/	7	0	1	1	0	0	0	0
https://www.douban.com/people/bygsun/	0	0	0	0	0	1	0	7
https://www.douban.com/people/cathysheu/	2	2	0	3	0	0	0	0
https://www.douban.com/people/cecilinashui/	1	1	0	1	1	1	1	3
https://www.douban.com/people/chenyan423/	0	0	2	0	0	5	0	2
https://www.douban.com/people/chenzhuo/	1	1	0	4	0	0	2	0
https://www.douban.com/people/chils/	2	1	0	0	4	0	0	0
https://www.douban.com/people/chineson/	0	1	2	1	3	1	0	0
https://www.douban.com/people/chowchow01/	0	0	1	1	1	3	0	2
https://www.douban.com/people/dingyiqi/	0	0	1	0	0	4	0	4
