MovieLink	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6
https://movie.douban.com/subject/1295280/	0	1	1	0	2	0
https://movie.douban.com/subject/1295384/	1	1	0	0	2	0
https://movie.douban.com/subject/1296334/	0	1	0	0	2	1
https://movie.douban.com/subject/1296528/	1	0	0	1	2	0
https://movie.douban.com/subject/1297127/	1	0	1	2	0	0
https://movie.douban.com/subject/1297268/	1	0	1	2	0	0
https://movie.douban.com/subject/1297418/	0	0	0	1	1	2
https://movie.douban.com/subject/1298586/	2	1	0	0	1	0
https://movie.douban.com/subject/1299059/	1	1	0	0	2	0
https://movie.douban.com/subject/1299153/	2	0	0	1	1	0
https://movie.douban.com/subject/1299383/	2	0	0	1	1	0
https://movie.douban.com/subject/1299782/	1	1	0	0	2	0
https://movie.douban.com/subject/1299863/	2	1	0	0	1	0
https://movie.douban.com/subject/1300303/	1	0	0	0	2	1
https://movie.douban.com/subject/1300361/	1	2	0	0	1	0
https://movie.douban.com/subject/1301231/	0	0	1	1	2	0
https://movie.douban.com/subject/1301459/	2	1	0	0	1	0
https://movie.douban.com/subject/1301886/	1	0	0	1	2	0
https://movie.douban.com/subject/1303001/	0	1	0	2	1	0
https://movie.douban.com/subject/1303376/	0	0	0	1	2	1
https://movie.douban.com/subject/1303408/	1	0	0	2	1	0
https://movie.douban.com/subject/1304624/	0	0	1	0	2	1
https://movie.douban.com/subject/1304677/	0	0	1	1	2	0
https://movie.douban.com/subject/1305182/	2	1	0	0	1	0
https://movie.douban.com/subject/1305224/	2	0	0	1	0	1
https://movie.douban.com/subject/1305703/	1	1	0	0	2	0
https://movie.douban.com/subject/1306303/	0	0	1	1	2	0
https://movie.douban.com/subject/1307323/	1	1	0	0	2	0
https://movie.douban.com/subject/1307527/	1	1	0	0	2	0
https://movie.douban.com/subject/1307535/	0	0	0	1	2	1
https://movie.douban.com/subject/1307681/	2	0	0	1	1	0
https://movie.douban.com/subject/1307696/	1	0	1	0	2	0
https://movie.douban.com/subject/1307697/	1	0	0	1	2	0
https://movie.douban.com/subject/1307897/	0	1	0	0	2	1
https://movie.douban.com/subject/1308162/	0	0	1	0	2	1
https://movie.douban.com/subject/1308713/	0	1	0	1	2	0
https://movie.douban.com/subject/1308833/	0	0	0	1	2	1
https://movie.douban.com/subject/1309068/	1	0	0	0	2	1
https://movie.douban.com/subject/1310165/	2	0	1	0	1	0
https://movie.douban.com/subject/1310177/	0	2	1	0	0	1
https://movie.douban.com/subject/1366853/	0	2	0	1	1	0
https://movie.douban.com/subject/1394488/	1	1	0	0	2	0
https://movie.douban.com/subject/1416728/	2	1	0	0	1	0
https://movie.douban.com/subject/1417051/	0	1	0	0	2	1
https://movie.douban.com/subject/1428176/	1	2	0	0	1	0
https://movie.douban.com/subject/1431718/	0	2	0	1	1	0
https://movie.douban.com/subject/1433330/	0	1	0	1	2	0
https://movie.douban.com/subject/1434184/	2	1	0	0	0	1
https://movie.douban.com/subject/1436870/	0	0	0	2	1	1
https://movie.douban.com/subject/1441801/	1	0	0	2	1	0
https://movie.douban.com/subject/1456202/	1	1	0	2	0	0
https://movie.douban.com/subject/1463371/	0	1	2	1	0	0
https://movie.douban.com/subject/1466394/	0	0	0	1	2	1
https://movie.douban.com/subject/1473795/	0	1	0	1	2	0
https://movie.douban.com/subject/1754882/	1	2	1	0	0	0
https://movie.douban.com/subject/1790577/	1	0	0	1	2	0
https://movie.douban.com/subject/1827713/	0	1	0	0	2	1
https://movie.douban.com/subject/1830528/	1	1	0	0	2	0
https://movie.douban.com/subject/1853160/	1	0	0	2	0	1
https://movie.douban.com/subject/1853176/	1	1	0	2	0	0
https://movie.douban.com/subject/1855131/	1	0	0	2	1	0
https://movie.douban.com/subject/1863766/	0	1	0	0	2	1
https://movie.douban.com/subject/1867408/	0	1	0	1	2	0
https://movie.douban.com/subject/1916936/	0	0	1	2	1	0
https://movie.douban.com/subject/1917171/	0	1	0	1	2	0
https://movie.douban.com/subject/1920620/	2	0	0	1	0	1
https://movie.douban.com/subject/1925032/	1	0	0	0	2	1
https://movie.douban.com/subject/1946882/	0	0	0	1	2	1
https://movie.douban.com/subject/1947114/	1	0	0	2	1	0
https://movie.douban.com/subject/1949812/	0	1	0	1	2	0
https://movie.douban.com/subject/1963066/	2	0	0	0	1	1
https://movie.douban.com/subject/1966464/	1	1	0	2	0	0
https://movie.douban.com/subject/1986910/	2	1	0	0	1	0
https://movie.douban.com/subject/1994876/	1	2	0	0	1	0
https://movie.douban.com/subject/2010972/	1	0	0	1	2	0
https://movie.douban.com/subject/20266753/	0	0	1	1	2	0
https://movie.douban.com/subject/20514871/	1	2	0	1	0	0
https://movie.douban.com/subject/2078864/	1	0	0	2	1	0
https://movie.douban.com/subject/2131649/	1	0	0	1	2	0
https://movie.douban.com/subject/21332518/	0	1	1	0	2	0
https://movie.douban.com/subject/2135981/	1	0	0	1	2	0
https://movie.douban.com/subject/2136824/	0	0	0	1	2	1
https://movie.douban.com/subject/2138507/	1	2	0	0	1	0
https://movie.douban.com/subject/2153016/	2	1	0	0	1	0
https://movie.douban.com/subject/21759697/	0	1	2	1	0	0
https://movie.douban.com/subject/2190925/	1	0	1	0	2	0
https://movie.douban.com/subject/2190926/	1	0	1	0	2	0
https://movie.douban.com/subject/22232279/	1	0	0	2	1	0
https://movie.douban.com/subject/2229427/	2	1	0	0	1	0
https://movie.douban.com/subject/2257732/	0	1	0	2	1	0
https://movie.douban.com/subject/2270390/	1	0	1	0	2	0
https://movie.douban.com/subject/2294568/	1	0	0	1	2	0
https://movie.douban.com/subject/2344755/	2	1	0	0	1	0
https://movie.douban.com/subject/2355582/	0	1	0	2	1	0
https://movie.douban.com/subject/2357708/	0	0	0	2	1	1
https://movie.douban.com/subject/2369549/	0	1	0	1	2	0
https://movie.douban.com/subject/23748525/	2	0	0	1	0	1
https://movie.douban.com/subject/24325923/	2	0	0	1	0	1
https://movie.douban.com/subject/25723583/	0	1	0	2	1	0
https://movie.douban.com/subject/25728010/	0	1	0	0	2	1
https://movie.douban.com/subject/25789352/	1	1	0	2	0	0
https://movie.douban.com/subject/25802407/	0	1	0	2	1	0
https://movie.douban.com/subject/25805054/	1	0	0	2	1	0
https://movie.douban.com/subject/25831924/	0	0	1	2	1	0
https://movie.douban.com/subject/25845393/	0	1	0	1	2	0
https://movie.douban.com/subject/25845400/	0	1	0	1	2	0
https://movie.douban.com/subject/25872931/	0	0	0	2	1	1
https://movie.douban.com/subject/25884416/	1	1	0	0	2	0
https://movie.douban.com/subject/25955491/	2	0	0	1	1	0
https://movie.douban.com/subject/25958786/	1	0	0	2	0	1
https://movie.douban.com/subject/25958787/	1	0	0	2	1	0
https://movie.douban.com/subject/25966028/	0	1	0	2	1	0
https://movie.douban.com/subject/25975243/	1	2	0	0	1	0
https://movie.douban.com/subject/25994747/	0	1	0	2	0	1
https://movie.douban.com/subject/26314530/	0	1	0	2	1	0
https://movie.douban.com/subject/26314816/	0	0	0	2	1	1
https://movie.douban.com/subject/26322928/	0	1	1	0	2	0
https://movie.douban.com/subject/26351526/	1	1	0	0	2	0
https://movie.douban.com/subject/26389148/	2	0	0	1	1	0
https://movie.douban.com/subject/26410593/	0	1	0	0	2	1
https://movie.douban.com/subject/26425072/	0	0	0	2	1	1
https://movie.douban.com/subject/26430092/	0	1	0	2	1	0
https://movie.douban.com/subject/26430107/	0	1	0	0	2	1
https://movie.douban.com/subject/26430636/	1	0	0	2	1	0
https://movie.douban.com/subject/26445216/	0	0	0	1	2	1
https://movie.douban.com/subject/26586766/	1	1	0	2	0	0
https://movie.douban.com/subject/26605881/	0	0	1	2	0	1
https://movie.douban.com/subject/26639958/	1	0	0	1	2	0
https://movie.douban.com/subject/26662193/	0	0	0	2	1	1
https://movie.douban.com/subject/26681664/	0	0	1	1	2	0
https://movie.douban.com/subject/26694967/	0	0	1	2	0	1
https://movie.douban.com/subject/26718838/	1	0	0	2	1	0
https://movie.douban.com/subject/26725678/	1	0	0	2	1	0
https://movie.douban.com/subject/26754831/	0	0	0	1	2	1
https://movie.douban.com/subject/26798481/	0	1	0	2	0	1
https://movie.douban.com/subject/26804147/	1	1	0	2	0	0
https://movie.douban.com/subject/26815163/	1	0	0	1	2	0
https://movie.douban.com/subject/26816076/	1	0	0	2	1	0
https://movie.douban.com/subject/26879060/	0	1	0	2	1	0
https://movie.douban.com/subject/26910059/	0	0	1	2	1	0
https://movie.douban.com/subject/26947951/	1	2	0	1	0	0
https://movie.douban.com/subject/27046738/	1	2	0	1	0	0
https://movie.douban.com/subject/27594217/	2	0	1	1	0	0
https://movie.douban.com/subject/2970087/	1	2	0	1	0	0
https://movie.douban.com/subject/2993424/	0	2	1	1	0	0
https://movie.douban.com/subject/2994961/	1	0	1	0	2	0
https://movie.douban.com/subject/30140571/	2	0	0	1	1	0
https://movie.douban.com/subject/30156039/	1	1	1	1	1	1
https://movie.douban.com/subject/3015835/	0	1	0	1	2	0
https://movie.douban.com/subject/30377703/	2	1	0	1	0	0
https://movie.douban.com/subject/30414462/	0	2	0	1	1	0
https://movie.douban.com/subject/3057368/	1	0	1	0	2	0
https://movie.douban.com/subject/3072064/	0	1	0	2	1	0
https://movie.douban.com/subject/3092010/	1	0	1	0	2	0
https://movie.douban.com/subject/3114109/	1	0	0	1	2	0
https://movie.douban.com/subject/3114220/	1	1	0	0	2	0
https://movie.douban.com/subject/3120852/	1	1	0	0	2	0
https://movie.douban.com/subject/3212965/	1	0	0	0	2	1
https://movie.douban.com/subject/3240208/	1	1	0	0	2	0
https://movie.douban.com/subject/3285407/	1	2	1	0	0	0
https://movie.douban.com/subject/3285642/	1	0	0	1	2	0
https://movie.douban.com/subject/3436659/	1	0	0	0	2	1
https://movie.douban.com/subject/3445906/	1	0	0	2	1	0
https://movie.douban.com/subject/3569943/	1	0	0	1	2	0
https://movie.douban.com/subject/3570688/	0	1	2	0	0	1
https://movie.douban.com/subject/3623024/	1	0	0	2	1	0
https://movie.douban.com/subject/3628370/	0	1	0	0	2	1
https://movie.douban.com/subject/3730636/	2	0	1	0	1	0
https://movie.douban.com/subject/3732780/	1	0	0	0	2	1
https://movie.douban.com/subject/3750104/	1	0	0	1	2	0
https://movie.douban.com/subject/3805946/	1	1	0	0	2	0
https://movie.douban.com/subject/4035906/	0	1	1	2	0	0
https://movie.douban.com/subject/4111333/	2	1	0	0	1	0
https://movie.douban.com/subject/4133814/	0	0	0	1	2	1
https://movie.douban.com/subject/4133988/	1	1	0	0	2	0
https://movie.douban.com/subject/4202204/	2	0	1	0	1	0
https://movie.douban.com/subject/4218768/	1	0	0	1	2	0
https://movie.douban.com/subject/4280770/	0	2	0	1	1	0
https://movie.douban.com/subject/4328443/	1	0	0	0	2	1
https://movie.douban.com/subject/4718369/	2	0	0	1	1	0
https://movie.douban.com/subject/4723944/	0	2	0	1	1	0
https://movie.douban.com/subject/4812830/	0	1	0	0	2	1
https://movie.douban.com/subject/4843480/	0	0	0	1	2	1
https://movie.douban.com/subject/4885995/	0	1	0	2	1	0
https://movie.douban.com/subject/4934987/	1	1	0	0	0	2
https://movie.douban.com/subject/4935011/	0	0	0	1	2	1
https://movie.douban.com/subject/4937405/	0	0	1	1	0	2
https://movie.douban.com/subject/5151939/	1	0	0	0	2	1
https://movie.douban.com/subject/5320233/	0	1	0	0	1	2
https://movie.douban.com/subject/5346468/	1	2	0	1	0	0
https://movie.douban.com/subject/5386987/	0	1	0	1	2	0
https://movie.douban.com/subject/5503303/	1	0	0	1	2	0
https://movie.douban.com/subject/6017331/	2	0	0	1	1	0
https://movie.douban.com/subject/6039412/	1	0	0	2	1	0
https://movie.douban.com/subject/6070226/	0	0	2	1	1	0
https://movie.douban.com/subject/6110546/	0	1	1	0	2	0
https://movie.douban.com/subject/6390825/	0	1	0	2	1	0
https://movie.douban.com/subject/6800483/	1	0	0	2	1	0
https://movie.douban.com/subject/6827727/	1	0	0	1	2	0
https://movie.douban.com/subject/6873042/	1	0	0	1	2	0
https://movie.douban.com/subject/6875451/	1	0	0	1	2	0
https://movie.douban.com/subject/6985986/	0	1	0	0	2	1
https://movie.douban.com/subject/10434591/	0	0	0	0	2	1
https://movie.douban.com/subject/10549251/	0	0	1	2	0	0
https://movie.douban.com/subject/10586620/	0	1	0	2	0	0
https://movie.douban.com/subject/10748109/	0	1	0	0	2	0
https://movie.douban.com/subject/10752040/	2	0	0	1	0	0
https://movie.douban.com/subject/10754780/	0	0	0	1	2	0
https://movie.douban.com/subject/10772258/	0	2	0	0	1	0
https://movie.douban.com/subject/10781865/	2	0	0	0	1	0
https://movie.douban.com/subject/10833919/	2	0	0	1	0	0
https://movie.douban.com/subject/11577139/	1	2	0	0	0	0
https://movie.douban.com/subject/11584413/	0	0	0	0	2	1
https://movie.douban.com/subject/11614086/	2	0	0	0	1	0
https://movie.douban.com/subject/11776289/	0	0	0	0	1	2
https://movie.douban.com/subject/1291555/	0	0	0	1	2	0
https://movie.douban.com/subject/1291587/	2	0	0	0	0	1
https://movie.douban.com/subject/1291856/	1	0	0	0	2	0
https://movie.douban.com/subject/1291877/	1	0	0	0	2	0
https://movie.douban.com/subject/1291937/	2	0	0	1	0	0
https://movie.douban.com/subject/1292055/	1	1	0	1	1	1
https://movie.douban.com/subject/1292206/	1	1	1	1	1	0
https://movie.douban.com/subject/1292211/	0	1	0	0	2	0
https://movie.douban.com/subject/1292465/	0	0	0	2	1	0
https://movie.douban.com/subject/1292504/	2	0	0	0	1	0
https://movie.douban.com/subject/1292759/	0	0	0	2	1	0
https://movie.douban.com/subject/1292769/	0	0	0	0	2	1
https://movie.douban.com/subject/1292784/	2	0	0	1	0	0
https://movie.douban.com/subject/1292790/	2	0	0	0	1	0
https://movie.douban.com/subject/1292950/	0	0	0	0	2	1
https://movie.douban.com/subject/1293050/	0	1	0	0	2	0
https://movie.douban.com/subject/1293071/	0	0	1	2	0	0
https://movie.douban.com/subject/1293142/	2	0	0	1	0	0
https://movie.douban.com/subject/1293455/	0	0	1	0	2	0
https://movie.douban.com/subject/1293691/	2	0	1	0	0	0
https://movie.douban.com/subject/1293783/	2	0	0	1	0	0
https://movie.douban.com/subject/1293830/	2	0	0	1	0	0
https://movie.douban.com/subject/1293889/	0	1	0	2	0	0
https://movie.douban.com/subject/1293936/	0	0	1	2	0	0
https://movie.douban.com/subject/1294007/	0	0	1	0	2	0
https://movie.douban.com/subject/1294100/	0	0	0	2	1	0
https://movie.douban.com/subject/1294262/	0	0	0	1	2	0
https://movie.douban.com/subject/1294421/	0	0	0	2	1	0
https://movie.douban.com/subject/1294671/	1	2	0	0	0	0
https://movie.douban.com/subject/1294693/	0	1	0	2	0	0
https://movie.douban.com/subject/1294699/	0	0	0	1	2	0
https://movie.douban.com/subject/1294827/	1	0	0	2	0	0
https://movie.douban.com/subject/1294940/	1	0	0	0	2	0
https://movie.douban.com/subject/1294941/	2	0	0	1	0	0
https://movie.douban.com/subject/1294958/	0	0	0	2	1	0
https://movie.douban.com/subject/1295255/	2	0	0	1	0	0
https://movie.douban.com/subject/1295344/	1	0	0	0	2	0
https://movie.douban.com/subject/1295428/	0	2	0	0	0	1
https://movie.douban.com/subject/1295451/	1	0	0	2	0	0
https://movie.douban.com/subject/1295753/	0	0	0	2	1	0
https://movie.douban.com/subject/1296463/	0	1	0	0	2	0
https://movie.douban.com/subject/1297151/	1	1	1	1	1	0
https://movie.douban.com/subject/1297304/	0	0	0	2	1	0
https://movie.douban.com/subject/1297399/	2	0	0	0	1	0
https://movie.douban.com/subject/1297643/	1	0	0	0	2	0
https://movie.douban.com/subject/1297874/	1	0	0	2	0	0
https://movie.douban.com/subject/1298506/	0	1	0	2	0	0
https://movie.douban.com/subject/1298880/	1	0	0	2	0	0
https://movie.douban.com/subject/1299250/	0	2	0	0	0	1
https://movie.douban.com/subject/1299769/	2	0	0	0	1	0
https://movie.douban.com/subject/1299932/	0	0	0	2	1	0
https://movie.douban.com/subject/1300498/	2	0	1	0	0	0
https://movie.douban.com/subject/1300616/	1	1	0	1	1	1
https://movie.douban.com/subject/1301465/	1	0	0	0	2	0
https://movie.douban.com/subject/1301649/	0	0	1	0	2	0
https://movie.douban.com/subject/1301902/	0	1	0	2	0	0
https://movie.douban.com/subject/1302193/	0	0	0	1	2	0
https://movie.douban.com/subject/1302642/	1	0	0	0	2	0
https://movie.douban.com/subject/1303139/	0	0	0	2	1	0
https://movie.douban.com/subject/1303447/	0	0	0	0	2	1
https://movie.douban.com/subject/1303823/	1	2	0	0	0	0
https://movie.douban.com/subject/1304026/	1	0	0	0	2	0
https://movie.douban.com/subject/1304056/	0	0	0	1	2	0
https://movie.douban.com/subject/1304146/	2	0	0	0	1	0
https://movie.douban.com/subject/1304397/	1	0	0	0	2	0
https://movie.douban.com/subject/1304476/	0	0	0	0	1	2
https://movie.douban.com/subject/1304560/	0	2	0	0	1	0
https://movie.douban.com/subject/1304641/	2	0	0	0	1	0
https://movie.douban.com/subject/1304920/	1	0	1	1	1	1
https://movie.douban.com/subject/1304970/	0	0	0	2	0	1
https://movie.douban.com/subject/1305333/	0	1	0	0	2	0
https://movie.douban.com/subject/1305978/	0	0	0	0	2	1
https://movie.douban.com/subject/1306160/	0	1	0	2	0	0
https://movie.douban.com/subject/1306326/	0	0	1	0	2	0
https://movie.douban.com/subject/1306439/	0	0	0	1	2	0
https://movie.douban.com/subject/1306692/	0	0	0	0	2	1
https://movie.douban.com/subject/1306870/	0	1	0	2	0	0
https://movie.douban.com/subject/1307345/	2	1	0	0	0	0
https://movie.douban.com/subject/1307747/	0	0	1	0	2	0
https://movie.douban.com/subject/1308130/	0	0	0	0	2	1
https://movie.douban.com/subject/1308288/	0	0	0	0	2	1
https://movie.douban.com/subject/1308855/	0	0	0	2	1	0
https://movie.douban.com/subject/1308974/	1	0	0	0	2	0
https://movie.douban.com/subject/1309052/	0	0	0	1	2	0
https://movie.douban.com/subject/1309160/	1	0	0	0	2	0
https://movie.douban.com/subject/1310170/	1	0	0	0	2	0
https://movie.douban.com/subject/1394825/	1	0	0	0	2	0
https://movie.douban.com/subject/1397550/	1	0	0	0	0	2
https://movie.douban.com/subject/1408312/	0	0	0	1	2	0
https://movie.douban.com/subject/1414803/	0	1	0	0	2	0
https://movie.douban.com/subject/1431683/	1	1	0	1	1	1
https://movie.douban.com/subject/1431962/	1	0	0	0	2	0
https://movie.douban.com/subject/1432180/	0	0	0	2	1	0
https://movie.douban.com/subject/1433556/	1	0	0	0	2	0
https://movie.douban.com/subject/1440937/	0	2	0	1	0	0
https://movie.douban.com/subject/1448755/	1	2	0	0	0	0
https://movie.douban.com/subject/1450031/	0	0	0	2	1	0
https://movie.douban.com/subject/1455979/	1	0	0	0	2	0
https://movie.douban.com/subject/1460919/	2	0	1	0	0	0
https://movie.douban.com/subject/1465037/	0	1	1	1	1	1
https://movie.douban.com/subject/1471507/	0	1	0	2	0	0
https://movie.douban.com/subject/1475572/	0	0	0	1	2	0
https://movie.douban.com/subject/1477506/	0	0	0	1	2	0
https://movie.douban.com/subject/1478066/	1	0	0	0	2	0
https://movie.douban.com/subject/1478168/	2	0	0	0	1	0
https://movie.douban.com/subject/1479377/	1	0	0	2	0	0
https://movie.douban.com/subject/1482101/	0	0	0	1	2	0
https://movie.douban.com/subject/1741703/	1	0	0	2	0	0
https://movie.douban.com/subject/1760027/	2	0	0	1	0	0
https://movie.douban.com/subject/1764730/	0	0	0	1	2	0
https://movie.douban.com/subject/1773217/	1	0	0	0	2	0
https://movie.douban.com/subject/1778459/	0	0	1	0	2	0
https://movie.douban.com/subject/1781636/	1	1	1	1	1	0
https://movie.douban.com/subject/1791226/	2	0	0	1	0	0
https://movie.douban.com/subject/1793904/	0	1	0	2	0	0
https://movie.douban.com/subject/1837856/	1	2	0	0	0	0
https://movie.douban.com/subject/1863102/	0	1	0	0	2	0
https://movie.douban.com/subject/1870044/	0	0	0	1	2	0
https://movie.douban.com/subject/1872272/	1	0	0	0	2	0
https://movie.douban.com/subject/1889152/	1	0	0	2	0	0
https://movie.douban.com/subject/1915312/	0	0	1	0	0	2
https://movie.douban.com/subject/1922273/	0	2	0	1	0	0
https://movie.douban.com/subject/1929402/	0	0	0	1	2	0
https://movie.douban.com/subject/1939173/	0	0	1	0	2	0
https://movie.douban.com/subject/1946066/	0	2	0	0	1	0
https://movie.douban.com/subject/1968790/	0	1	1	1	1	1
https://movie.douban.com/subject/1971111/	1	0	0	0	2	0
https://movie.douban.com/subject/19938222/	0	0	0	2	1	0
https://movie.douban.com/subject/20257326/	0	0	0	2	1	0
https://movie.douban.com/subject/20268721/	0	0	1	0	2	0
https://movie.douban.com/subject/20277091/	0	0	1	0	2	0
https://movie.douban.com/subject/2028585/	0	0	0	1	2	0
https://movie.douban.com/subject/2028640/	0	0	0	2	1	0
https://movie.douban.com/subject/2037833/	1	0	0	0	2	0
https://movie.douban.com/subject/20416430/	2	0	0	0	0	1
https://movie.douban.com/subject/2043465/	0	0	0	1	2	0
https://movie.douban.com/subject/20453087/	0	1	0	2	0	0
https://movie.douban.com/subject/20505641/	1	0	0	0	2	0
https://movie.douban.com/subject/2054024/	0	1	0	0	2	0
https://movie.douban.com/subject/2075147/	0	0	0	2	1	0
https://movie.douban.com/subject/21263666/	1	0	0	0	2	0
https://movie.douban.com/subject/2131654/	0	0	0	2	1	0
https://movie.douban.com/subject/21320289/	1	0	0	0	2	0
https://movie.douban.com/subject/21327878/	0	0	0	2	1	0
https://movie.douban.com/subject/21332521/	0	0	1	2	0	0
https://movie.douban.com/subject/21345845/	0	0	0	1	2	0
https://movie.douban.com/subject/2149047/	0	0	0	2	0	1
https://movie.douban.com/subject/2155359/	2	1	0	0	0	0
https://movie.douban.com/subject/2156775/	0	0	1	2	0	0
https://movie.douban.com/subject/2158222/	0	1	0	0	2	0
https://movie.douban.com/subject/2190914/	0	2	0	1	0	0
https://movie.douban.com/subject/2216383/	1	2	0	0	0	0
https://movie.douban.com/subject/22266012/	1	0	0	2	0	0
https://movie.douban.com/subject/2230905/	1	0	0	0	2	0
https://movie.douban.com/subject/2244363/	0	0	0	1	2	0
https://movie.douban.com/subject/2264216/	1	2	0	0	0	0
https://movie.douban.com/subject/2272222/	1	1	0	1	1	1
https://movie.douban.com/subject/22733673/	0	0	0	2	1	0
https://movie.douban.com/subject/2301242/	0	0	0	2	0	1
https://movie.douban.com/subject/23025359/	0	0	0	1	2	0
https://movie.douban.com/subject/2303112/	1	0	0	0	2	0
https://movie.douban.com/subject/2328234/	2	0	0	0	0	1
https://movie.douban.com/subject/2346881/	2	0	0	0	1	0
https://movie.douban.com/subject/2352630/	0	0	0	2	1	0
https://movie.douban.com/subject/2354729/	0	0	0	2	1	0
https://movie.douban.com/subject/2357303/	1	0	0	0	2	0
https://movie.douban.com/subject/2361823/	0	1	0	0	0	2
https://movie.douban.com/subject/2364074/	0	0	0	1	2	0
https://movie.douban.com/subject/2377277/	0	1	0	2	0	0
https://movie.douban.com/subject/2411184/	0	1	0	0	2	0
https://movie.douban.com/subject/24297912/	0	0	0	2	1	0
https://movie.douban.com/subject/24695277/	0	1	0	2	0	0
https://movie.douban.com/subject/24708811/	2	0	0	0	1	0
https://movie.douban.com/subject/24736566/	0	0	0	2	1	0
https://movie.douban.com/subject/24860318/	2	0	0	1	0	0
https://movie.douban.com/subject/24876979/	0	0	0	2	1	0
https://movie.douban.com/subject/25745651/	1	0	0	0	2	0
https://movie.douban.com/subject/25752323/	1	0	0	2	0	0
https://movie.douban.com/subject/25757189/	0	0	0	2	1	0
https://movie.douban.com/subject/25778413/	2	0	0	1	0	0
https://movie.douban.com/subject/25785124/	2	0	0	0	1	0
https://movie.douban.com/subject/25785812/	2	0	0	0	1	0
https://movie.douban.com/subject/25811357/	0	0	0	2	1	0
https://movie.douban.com/subject/25814668/	1	0	0	2	0	0
https://movie.douban.com/subject/25819229/	2	0	1	0	0	0
https://movie.douban.com/subject/25823833/	2	0	0	0	1	0
https://movie.douban.com/subject/25831891/	0	0	0	0	2	1
https://movie.douban.com/subject/25834473/	1	0	0	2	0	0
https://movie.douban.com/subject/25835293/	1	0	1	1	1	1
https://movie.douban.com/subject/25845910/	0	2	0	0	1	0
https://movie.douban.com/subject/25850640/	0	1	1	1	1	1
https://movie.douban.com/subject/25851827/	0	0	0	2	1	0
https://movie.douban.com/subject/25864124/	1	0	0	2	0	0
https://movie.douban.com/subject/25895929/	0	0	1	0	2	0
https://movie.douban.com/subject/25900947/	0	0	0	2	1	0
https://movie.douban.com/subject/25944714/	1	0	0	2	0	0
https://movie.douban.com/subject/26000205/	2	0	0	1	0	0
https://movie.douban.com/subject/26100432/	1	0	0	2	0	0
https://movie.douban.com/subject/26145033/	0	0	0	2	1	0
https://movie.douban.com/subject/26169607/	0	0	0	2	1	0
https://movie.douban.com/subject/26170816/	0	2	0	0	0	1
https://movie.douban.com/subject/26182910/	0	1	0	0	2	0
https://movie.douban.com/subject/26200198/	1	0	0	0	2	0
https://movie.douban.com/subject/26220650/	0	0	0	1	2	0
https://movie.douban.com/subject/26236632/	0	1	0	0	2	0
https://movie.douban.com/subject/26276498/	0	1	1	1	1	1
https://movie.douban.com/subject/26302882/	0	0	1	2	0	0
https://movie.douban.com/subject/26328492/	0	0	0	1	2	0
https://movie.douban.com/subject/26336253/	1	0	0	2	0	0
https://movie.douban.com/subject/26337866/	2	0	1	0	0	0
https://movie.douban.com/subject/26339213/	1	0	0	2	0	0
https://movie.douban.com/subject/26356488/	1	0	0	2	0	0
https://movie.douban.com/subject/26386034/	1	0	0	0	2	0
https://movie.douban.com/subject/26388908/	0	0	0	2	1	0
https://movie.douban.com/subject/26420932/	0	2	0	0	1	0
https://movie.douban.com/subject/26606743/	0	0	0	2	1	0
https://movie.douban.com/subject/26628282/	2	0	0	0	1	0
https://movie.douban.com/subject/26654811/	0	0	0	2	1	0
https://movie.douban.com/subject/26691486/	1	0	0	2	0	0
https://movie.douban.com/subject/26707767/	0	0	1	2	0	0
https://movie.douban.com/subject/26717795/	0	0	0	1	2	0
https://movie.douban.com/subject/26751899/	1	0	0	0	2	0
https://movie.douban.com/subject/26769480/	0	0	0	1	2	0
https://movie.douban.com/subject/26779885/	0	1	0	0	2	0
https://movie.douban.com/subject/26797690/	0	0	0	2	1	0
https://movie.douban.com/subject/26822230/	0	0	0	1	2	0
https://movie.douban.com/subject/26877492/	2	0	0	0	1	0
https://movie.douban.com/subject/26897019/	0	1	0	2	0	0
https://movie.douban.com/subject/26909790/	0	0	1	2	0	0
https://movie.douban.com/subject/26930540/	0	0	0	1	2	0
https://movie.douban.com/subject/26938395/	0	0	1	2	0	0
https://movie.douban.com/subject/26966609/	0	2	0	1	0	0
https://movie.douban.com/subject/26974345/	0	0	1	2	0	0
https://movie.douban.com/subject/26985973/	2	0	0	1	0	0
https://movie.douban.com/subject/26995719/	1	0	0	0	2	0
https://movie.douban.com/subject/27001001/	2	1	0	0	0	0
https://movie.douban.com/subject/27031389/	2	0	0	1	0	0
https://movie.douban.com/subject/27042405/	1	0	0	0	2	0
https://movie.douban.com/subject/27077266/	0	0	0	2	1	0
https://movie.douban.com/subject/27125207/	0	1	0	2	0	0
https://movie.douban.com/subject/27141911/	2	0	0	0	1	0
https://movie.douban.com/subject/27163287/	2	0	0	0	1	0
https://movie.douban.com/subject/27176635/	0	0	0	2	1	0
https://movie.douban.com/subject/27194302/	0	0	1	2	0	0
https://movie.douban.com/subject/27197086/	1	0	0	0	2	0
https://movie.douban.com/subject/27199784/	1	0	0	0	2	0
https://movie.douban.com/subject/27597250/	1	1	0	1	1	1
https://movie.douban.com/subject/27615233/	1	0	0	0	2	0
https://movie.douban.com/subject/27617334/	0	2	0	1	0	0
https://movie.douban.com/subject/2973543/	0	0	0	1	2	0
